6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.05232332713e-06
1.0	0.00133200177512	301352415.274
2.0	0.00266134751302	432495272.032
3.0	0.00398804778503	460049198.506
4.0	0.00531211309945	477189144.416
5.0	0.00663355390211	491066168.527
6.0	0.00795238057685	503474636.107
7.0	0.00926860344599	515129763.285
8.0	0.0105822327709	526345013.689
9.0	0.0118932787522	537277288.187
10.0	0.0132017515308	548010552.995
