6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.02122612215e-07
1.0	0.00133200177512	315813181.935
2.0	0.00266134751302	445417049.669
3.0	0.00398804778503	478953648.744
4.0	0.00531211309945	501877445.773
5.0	0.00663355390211	521471968.074
6.0	0.00795238057685	539397578.069
7.0	0.00926860344599	556291052.256
8.0	0.0105822327709	572474537.268
9.0	0.0118932787522	588128443.715
10.0	0.0132017515308	603365965.164
