5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.87912122755e-06	-1.10176270921e-07	-7.01506193297e-08	-1.10176270921e-07	4.39654638449e-06	1.1678784569e-08	-7.01506193297e-08	1.1678784569e-08	4.6689045085e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.87912122755e-06	-1.10176270921e-07	-7.01506193297e-08	-1.10176270921e-07	4.39654638449e-06	1.1678784569e-08	-7.01506193297e-08	1.1678784569e-08	4.6689045085e-06	0.0	4.76668847466e-07
1	nan	nan	1	1	32.0	32.0	32.0	1.002	3.58086487174e-21	1.91161439561e-20	-1.910787215e-22	1.0	1.53570216624e-20	-7.85821581925e-24	-4.18098440615e-21	1.0	480348982.782	-108512.819326	-395194.923971	-108296.256234	165336706.81	2534.24402364	-394406.052149	2534.19491278	166322041.837	0.001998002662673058	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	480348982.782	-108296.22687225549	-394406.11174750497	-108296.256234	165006693.4231537	2529.185652335328	-394406.05214899994	2529.1366395010004	165990061.71357286	0.00133200177512	314852553.96
2	nan	nan	1	1	32.0	32.0	32.0	1.004	2.27474668452e-22	3.33821143905e-20	4.02009777701e-22	1.0	-4.98557471617e-19	2.17962091408e-22	-1.1200025494e-21	1.0	837241252.37	-318673.097041	-759413.096649	-317404.068512	393374127.314	-95431.6619191	-756387.569948	-95431.3365914	393920586.209	0.003992021269537457	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	837241252.37	-317403.48310856574	-756387.5464631474	-317404.068512	391806899.71513945	-95051.45609472113	-756387.569948	-95051.1320631476	392351181.48306775	0.00266134751302	445164759.024
3	nan	nan	1	1	32.0	32.0	32.0	1.006	-1.75461551535e-20	1.88947077061e-19	4.35427874448e-21	1.0	2.75138469709e-19	2.34340267536e-21	-1.38420403705e-20	1.0	1128628452.63	-360682.913479	-879376.354427	-358532.140289	653580567.804	-272928.446769	-874130.313087	-272929.9481	653861824.209	0.005982071677547469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1128628452.63	-358531.72314015904	-874131.5650367794	-358532.140289	649682472.9662029	-271300.6429115308	-874130.3130869999	-271302.1352882702	649962051.8976144	0.00398804778503	478809278.48
4	nan	nan	1	1	32.0	32.0	32.0	1.008	-1.80325373537e-20	-7.29855368861e-19	4.19876878932e-21	1.0	1.60711266852e-19	5.3440003474e-21	1.33217437652e-20	1.0	1412209803.41	-429548.802383	-918714.288228	-426136.324984	917691624.327	-319467.691153	-911419.739033	-319468.186405	917906511.749	0.007968169649176881	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1412209803.41	-426139.6849037698	-911422.9049880953	-426136.324984	910408357.4672619	-316932.2332867063	-911419.7390330007	-316932.72460813477	910621539.4335318	0.00531211309945	501698215.827
5	nan	nan	1	1	32.0	32.0	32.0	1.01	-6.60090128817e-21	-6.68874786923e-20	-8.47032947254e-22	1.0	2.69396181896e-20	7.72090383757e-21	5.69100261436e-22	1.0	1693010077.09	-502710.248257	-923602.994672	-497724.490323	1183397826.51	-350241.471518	-914449.599771	-350243.821454	1183567537.63	0.009950330853168092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1693010077.09	-497732.91906633665	-914458.4105663366	-497724.490323	1171681016.3465347	-346773.7341762376	-914449.5997710001	-346776.0608455445	1171849047.158416	0.00663355390211	521248531.032
6	nan	nan	1	1	32.0	32.0	32.0	1.012	8.45047713784e-21	-1.53630600808e-19	9.01957739928e-21	1.0	-4.74305363238e-19	6.71670657393e-21	1.42126172849e-20	1.0	1972157531.41	-558685.361975	-926059.45843	-552050.337935	1450161015.53	-374179.866889	-915069.629079	-374178.765842	1450287793.55	0.011928570865273812	0.0	0.0	0.0	-4.440892098500627e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1972157531.41	-552060.6343626482	-915078.5162351779	-552050.337935	1432965430.3656125	-369742.95147134387	-915069.6290790002	-369741.86348023784	1433090705.0889328	0.00795238057685	539133032.643
7	nan	nan	1	1	32.0	32.0	32.0	1.014	-1.04390193304e-20	3.36441652086e-19	2.03916564607e-20	1.0	-7.04119298462e-19	6.47599701568e-21	4.20207751177e-22	1.0	2250088371.66	-599921.607021	-933155.641915	-591627.296515	1717753928.64	-394776.683759	-920266.008132	-394769.271352	1717876627.82	0.013902905168991434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2250088371.66	-591638.6657011835	-920271.8362080868	-591627.296515	1694037404.9704144	-389326.11810552265	-920266.0081319995	-389318.808039449	1694158410.0788956	0.00926860344599	555994112.092
8	nan	nan	1	1	32.0	32.0	32.0	1.016	7.94093388051e-21	-7.52915509977e-19	3.25148155182e-20	1.0	2.8234552895e-18	-6.02849230429e-21	2.04313611301e-20	1.0	2527018191.17	-627343.866776	-939191.309761	-617448.708373	1986079028.67	-411654.042715	-924383.616085	-411643.442464	1986225340.39	0.015873349156290163	0.0	0.0	0.0	4.440892098500625e-16	0.0	0.0	0.0	4.440892098500625e-16	2527018191.17	-617464.4358031495	-924400.8954340551	-617448.708373	1954802193.5728347	-405171.30188484245	-924383.6160850016	-405160.86856692366	1954946201.17126	0.0105822327709	572147677.556
9	nan	nan	1	1	32.0	32.0	32.0	1.018	-2.76509935164e-20	9.00625979142e-19	3.91620389207e-20	1.0	-2.91199339354e-18	-2.57981089443e-20	1.46296817497e-19	1.0	2803069670.23	-645386.3786	-941559.884249	-633941.849571	2255082407.53	-421899.163416	-924880.223029	-421890.100655	2255270797.21	0.017839918128331016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2803069670.23	-633974.8316306482	-924911.4776512771	-633941.8495710001	2215208651.7976427	-414439.25679371285	-924880.2230289981	-414430.3542780026	2215393710.4223967	0.0118932787522	587772158.036
