6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.00251198772e-06
1.0	0.00133200177512	319142853.638
2.0	0.00266134751303	447847990.171
3.0	0.00398804778503	477096388.255
4.0	0.00531211309945	496012768.24
5.0	0.00663355390211	512067280.496
6.0	0.00795238057685	526796077.175
7.0	0.00926860344599	540758958.255
8.0	0.0105822327709	554215991.295
9.0	0.0118932787522	567315013.219
10.0	0.0132017515308	580142541.577
