6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.32282923478e-05
1.0	0.00133200177512	383827511.556
2.0	0.00266134751302	487025887.568
3.0	0.00398804778503	511632849.36
4.0	0.00531211309945	528803871.748
5.0	0.00663355390211	543761031.406
6.0	0.00795238057685	557671742.015
7.0	0.00926860344599	570947197.21
8.0	0.0105822327709	583774534.999
9.0	0.0118932787522	596274606.236
10.0	0.0132017515308	608491572.279
