6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.06197042615e-06
1.0	0.00133200177512	310322263.363
2.0	0.00266134751303	441750881.003
3.0	0.00398804778503	470236302.41
4.0	0.00531211309945	488057294.466
5.0	0.00663355390211	502842902.707
6.0	0.00795238057685	516271524.532
7.0	0.00926860344599	528954146.942
8.0	0.0105822327709	541165559.206
9.0	0.0118932787522	553055556.274
10.0	0.0132017515308	564708938.071
