6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.514262768e-06
1.0	0.00133200177512	307645843.419
2.0	0.00266134751302	436276258.22
3.0	0.00398804778503	465141433.785
4.0	0.00531211309945	483390345.254
5.0	0.00663355390211	498651807.986
6.0	0.00795238057685	512539455.341
7.0	0.00926860344599	525658042.116
8.0	0.0105822327709	538284040.438
9.0	0.0118932787522	550570356.367
10.0	0.0132017515308	562606629.924
