6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.31763879626e-06
1.0	0.00133200177512	313760250.286
2.0	0.00266134751302	440592118.582
3.0	0.00398804778503	467921123.806
4.0	0.00531211309945	485287676.83
5.0	0.00663355390211	499805679.081
6.0	0.00795238057685	513025262.354
7.0	0.00926860344599	525510768.117
8.0	0.0105822327709	537540898.277
9.0	0.0118932787522	549257229.27
10.0	0.0132017515308	560745708.194
