6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.21438661837e-07
1.0	0.00133200177512	318552972.493
2.0	0.00266134751303	444811929.664
3.0	0.00398804778503	475479042.842
4.0	0.00531211309945	495968352.151
5.0	0.00663355390211	513391661.473
6.0	0.00795238057685	529345043.501
7.0	0.00926860344599	544429178.203
8.0	0.0105822327709	558931620.815
9.0	0.0118932787522	573005896.093
10.0	0.0132017515308	586748818.265
