6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.27471065912e-07
1.0	0.00133200177512	313642218.902
2.0	0.00266134751302	444359845.639
3.0	0.00398804778503	478138085.977
4.0	0.00531211309945	501119475.782
5.0	0.00663355390211	520741452.726
6.0	0.00795238057685	538692069.498
7.0	0.00926860344599	555613868.613
8.0	0.0105822327709	571827412.426
9.0	0.0118932787522	587514831.023
10.0	0.0132017515308	602787956.128
