6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.13634408693e-06
1.0	0.00133200177512	316815125.364
2.0	0.00266134751303	440363350.396
3.0	0.00398804778503	467936242.587
4.0	0.00531211309945	485672282.94
5.0	0.00663355390211	500549299.449
6.0	0.00795238057685	514109782.624
7.0	0.00926860344599	526920387.74
8.0	0.0105822327709	539239384.682
9.0	0.0118932787522	551215892.415
10.0	0.0132017515308	562934125.868
11.0	0.0132017515308	562934125.868
