6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.03101281005e-06
1.0	0.00133200177512	294370730.308
2.0	0.00266134751302	427827364.466
3.0	0.00398804778503	457043548.033
4.0	0.00531211309945	474026631.0
5.0	0.00663355390211	487935831.797
6.0	0.00795238057685	500576270.148
7.0	0.00926860344599	512547145.504
8.0	0.0105822327709	524105565.498
9.0	0.0118932787522	535387586.554
10.0	0.0132017515308	546467130.862
