6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.26460240923e-06
1.0	0.00133200177512	313248539.219
2.0	0.00266134751302	443036005.614
3.0	0.00398804778503	473218456.01
4.0	0.00531211309945	492365404.443
5.0	0.00663355390211	508431204.19
6.0	0.00795238057685	523114147.828
7.0	0.00926860344599	537018663.0
8.0	0.0105822327709	550419239.127
9.0	0.0118932787522	563464140.679
10.0	0.0132017515308	576237359.246
