6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.06717790878e-07
1.0	0.00133200177512	313758466.611
2.0	0.00266134751303	442066596.911
3.0	0.00398804778503	473255033.162
4.0	0.00531211309945	493753597.141
5.0	0.00663355390211	511113742.169
6.0	0.00795238057685	526981275.479
7.0	0.00926860344599	541974955.925
8.0	0.0105822327709	556379198.756
9.0	0.0118932787522	570358664.062
10.0	0.0132017515308	584004866.017
