6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.95308469357e-06
1.0	0.00133200177512	342514896.743
2.0	0.00266134751302	462660069.361
3.0	0.00398804778503	489392134.095
4.0	0.00531211309945	507467974.068
5.0	0.00663355390211	523010487.971
6.0	0.00795238057685	537356279.289
7.0	0.00926860344599	551006164.598
8.0	0.0105822327709	564183597.985
9.0	0.0118932787522	577024837.054
10.0	0.0132017515308	589612757.529
