6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	9.94732700658e-07
1.0	0.00133200177512	318149570.889
2.0	0.00266134751303	444961111.547
3.0	0.00398804778503	474991888.61
4.0	0.00531211309945	494639284.923
5.0	0.00663355390211	511261131.735
6.0	0.00795238057685	526469117.418
7.0	0.00926860344599	540860280.66
8.0	0.0105822327709	554713445.19
9.0	0.0118932787522	568176278.516
10.0	0.0132017515308	581340722.206
