5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.96725100937e-06	-4.13179469765e-07	-4.24927066499e-08	-4.13179469765e-07	5.7314153765e-06	-2.09748439249e-07	-4.24927066499e-08	-2.09748439249e-07	4.72358647489e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.96725100937e-06	-4.13179469765e-07	-4.24927066499e-08	-4.13179469765e-07	5.7314153765e-06	-2.09748439249e-07	-4.24927066499e-08	-2.09748439249e-07	4.72358647489e-06	0.0	1.21617074315e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	1.50761938444e-20	-7.07223914096e-20	6.79115282906e-22	1.0	2.69651780706e-19	-2.46499822541e-22	3.4892546189e-21	1.0	479510906.446	-966351.066284	-1197469.56818	-964422.269764	166096649.838	589364.447873	-1195079.69478	589364.483053	166394124.351	0.001998002662673058	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	0.0	479510906.446	-964422.2218403192	-1195079.4093612772	-964422.269764	165765119.5988024	588188.0717295409	-1195079.69478	588188.1068393213	166062000.35029942	0.00133200177512	313610386.769
2	nan	nan	1	1	32.0	32.0	32.0	1.004	1.88315938254e-20	3.93721014373e-19	-4.43079295114e-21	1.0	-8.78718100618e-20	7.04757881895e-22	-9.47287237496e-21	1.0	835703862.49	-1368984.33213	-1636411.42625	-1363529.685	394200877.879	725148.981332	-1629892.61938	725149.20095	394623111.533	0.003992021269537457	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	835703862.49	-1363530.2112848605	-1629891.858814741	-1363529.685	392630356.4531873	722259.941565737	-1629892.61938	722260.1603087649	393050907.9013944	0.00266134751303	442880441.742
3	nan	nan	1	1	32.0	32.0	32.0	1.006	-1.5683344414e-20	5.94368147608e-19	-2.06753794108e-21	1.0	-5.30845639648e-19	-6.08474058594e-21	-4.49597478341e-20	1.0	1126210638.45	-1395070.33065	-1853215.81816	-1386750.92193	654698041.61	1033675.35541	-1842162.20346	1033675.81969	655139393.287	0.005982071677547469	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1126210638.45	-1386749.8316600397	-1842162.84111332	-1386750.92193	650793281.9184891	1027510.2936481113	-1842162.2034599995	1027510.7551590455	651232001.279324	0.00398804778503	475218263.348
4	nan	nan	1	1	32.0	32.0	32.0	1.008	1.40422180787e-20	-7.53379558301e-20	-2.44928179377e-21	1.0	2.99165998552e-19	-1.00849860282e-20	3.62189303012e-20	1.0	1408963643.41	-1333671.95326	-2062467.28775	-1323097.37293	919107007.366	1258470.43806	-2046091.60318	1258471.3851	919697397.34	0.007968169649176881	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1408963643.41	-1323087.2552182542	-2046098.4997519841	-1323097.37293	911812507.3075398	1248482.5774404763	-2046091.6031800003	1248483.516964286	912398211.6468254	0.00531211309945	496881171.875
5	nan	nan	1	1	32.0	32.0	32.0	1.01	8.11298744792e-21	-1.55522693741e-18	-7.05833216691e-21	1.0	-1.71256827045e-18	-2.5649216434e-20	-3.90925557493e-21	1.0	1688991442.45	-1255801.5866	-2223936.2121	-1243384.99395	1185093169.04	1415730.88193	-2201903.07483	1415730.98768	1185839512.26	0.009950330853168092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1688991442.45	-1243367.9075247524	-2201917.0416831686	-1243384.99395	1173359573.3069305	1401713.7444851485	-2201903.074830001	1401713.8491881168	1174098526.990099	0.00663355390211	515287123.886
6	nan	nan	1	1	32.0	32.0	32.0	1.012	-6.73986763108e-21	2.12932502411e-18	-1.21314308637e-20	1.0	2.29360019863e-19	-4.37446195143e-20	-6.81530650295e-20	1.0	1967413469.45	-1188669.0323	-2359132.20672	-1174594.49576	1452135620.8	1529197.59769	-2331139.15143	1529198.70152	1452997308.64	0.011928570865273812	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1967413469.4499998	-1174574.1425889328	-2331158.3070355733	-1174594.49576	1434916621.3438735	1511064.8198517784	-2331139.151429997	1511065.9105928855	1435768091.541502	0.00795238057685	532097269.972
7	nan	nan	1	1	32.0	32.0	32.0	1.014	8.16592700712e-21	1.01658346613e-18	-1.93758786684e-20	1.0	-3.30224790076e-18	-3.49500352416e-20	7.40690607704e-20	1.0	2244667915.94	-1134671.24201	-2483044.6813	-1119039.04613	1720020000.71	1620218.84957	-2448729.67578	1620223.44081	1720963564.43	0.013902905168991434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2244667915.9400005	-1119005.1696351084	-2448762.013116371	-1119039.04613	1696272190.0493097	1597848.9640729786	-2448729.675779999	1597853.4919230714	1697202726.2623274	0.00926860344599	547957882.575
8	nan	nan	1	1	32.0	32.0	32.0	1.016	-3.52048068703e-20	2.08743990661e-19	-2.84914090188e-20	1.0	-1.4886645407e-18	-1.01313081425e-20	1.02850810184e-19	1.0	2520959682.81	-1088973.4372	-2596996.84312	-1071869.65588	1988635301.07	1696637.33895	-2556066.5837	1696646.45009	1989654958.54	0.015873349156290163	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	0.0	2520959682.81	-1071824.2492125984	-2556099.25503937	-1071869.65588	1957318209.714567	1669918.6406988192	-2556066.5837	1669927.6083562963	1958321809.5866141	0.0105822327709	563168234.254
9	nan	nan	1	1	32.0	32.0	32.0	1.018	-3.81363349611e-20	-3.83920330321e-18	-4.11274200561e-20	1.0	-6.9774173594e-19	1.19114008208e-20	1.26686846716e-19	1.0	2796409136.09	-1042363.90231	-2702567.96637	-1023999.27209	2257925562.19	1766819.78824	-2654715.28961	1766841.62085	2259011877.99	0.017839918128331016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2796409136.09	-1023933.1063948921	-2654781.892308448	-1023999.2720900001	2218001534.56778	1735579.3597642437	-2654715.2896100087	1735600.8063359512	2219068642.426326	0.0118932787522	577903620.278
