6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.21617074315e-06
1.0	0.00133200177512	313610386.769
2.0	0.00266134751303	442880441.742
3.0	0.00398804778503	475218263.348
4.0	0.00531211309945	496881171.875
5.0	0.00663355390211	515287123.886
6.0	0.00795238057685	532097269.972
7.0	0.00926860344599	547957882.575
8.0	0.0105822327709	563168234.254
9.0	0.0118932787522	577903620.278
10.0	0.0132017515308	592268534.904
