6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.81715061576e-06
1.0	0.00133200177512	308269017.7
2.0	0.00266134751302	439135336.525
3.0	0.00398804778503	470054952.773
4.0	0.00531211309945	489887694.006
5.0	0.00663355390211	506508525.33
6.0	0.00795238057685	521658321.844
7.0	0.00926860344599	535958046.676
8.0	0.0105822327709	549698512.245
9.0	0.0118932787522	563040502.202
10.0	0.0132017515308	576075011.657
