6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.21854145186e-06
1.0	0.00133200177512	333582015.175
2.0	0.00266134751302	461454090.343
3.0	0.00398804778503	491149552.367
4.0	0.00531211309945	509722909.244
5.0	0.00663355390211	525390402.565
6.0	0.00795238057685	539763911.952
7.0	0.00926860344599	553396903.394
8.0	0.0105822327709	566535487.796
9.0	0.0118932787522	579331401.122
10.0	0.0132017515308	591876340.678
