6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	5.10904029651e-06
1.0	0.00133200177512	340256652.789
2.0	0.00266134751303	459099861.183
3.0	0.00398804778503	486579777.376
4.0	0.00531211309945	504524310.305
5.0	0.00663355390211	519641102.313
6.0	0.00795238057685	533486509.902
7.0	0.00926860344599	546623603.827
8.0	0.0105822327709	559311827.523
9.0	0.0118932787522	571687249.815
10.0	0.0132017515308	583822095.521
