6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.06023599872e-06
1.0	0.00133200177512	321566655.38
2.0	0.00266134751303	447825252.494
3.0	0.00398804778503	478912837.405
4.0	0.00531211309945	499566386.491
5.0	0.00663355390211	517134338.324
6.0	0.00795238057685	533221482.888
7.0	0.00926860344599	548427009.274
8.0	0.0105822327709	563045906.006
9.0	0.0118932787522	577235135.826
10.0	0.0132017515308	591093437.312
