5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.53300261788e-06	2.2584365747e-08	-4.52424590962e-08	2.2584365747e-08	5.43122851669e-06	-8.93742863045e-08	-4.52424590962e-08	-8.93742863045e-08	5.06984844708e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.53300261788e-06	2.2584365747e-08	-4.52424590962e-08	2.2584365747e-08	5.43122851669e-06	-8.93742863045e-08	-4.52424590962e-08	-8.93742863045e-08	5.06984844708e-06	0.0	4.57566109276e-07
1	nan	nan	1	1	32.0	32.0	32.0	1.002	-8.01124423258e-22	4.31333330416e-20	-1.82910312951e-22	1.0	1.32847687918e-19	-1.70192411033e-22	8.697804141e-22	1.0	481645175.163	12271.8141309	200664.677423	12247.4861468	165222570.231	691253.254462	200264.438557	691253.203154	165144113.395	0.001998002662673058	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	481645175.163	12247.319491916167	200264.1491247505	12247.4861468	164892784.66167665	689873.5074471057	200264.438557	689873.4562415169	164814484.4261477	0.00133200177512	316793991.972
2	nan	nan	1	1	32.0	32.0	32.0	1.004	-3.47167703089e-21	-1.60777441301e-19	-8.42586851462e-22	1.0	2.6409395417e-19	7.77136185494e-22	4.83073477731e-22	1.0	838265841.944	-123441.964958	183293.905228	-122950.886845	393110732.913	984986.524224	182563.88833	984986.222139	393136307.21	0.003992021269537457	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	838265841.944	-122950.16430079681	182563.650625498	-122950.886845	391544554.6942231	981062.2751235061	182563.88832999993	981061.9742420319	391570027.1015936	0.00266134751303	446711946.171
3	nan	nan	1	1	32.0	32.0	32.0	1.006	4.99617089982e-21	1.73578888461e-19	-5.2142363888e-21	1.0	4.71157113827e-19	2.8860331572e-21	-1.71507628207e-20	1.0	1129577946.99	-219261.580962	90313.5742409	-217953.846003	653228418.674	1013258.68345	89774.979196	1013258.22243	653225675.941	0.005982071677547469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2204460492503136e-16	1129577946.99	-217953.85781510937	89774.92469274353	-217953.84600300004	649332424.1292247	1007215.3911033798	89774.97919600012	1007214.9328330023	649329697.7544732	0.00398804778503	480250228.216
4	nan	nan	1	1	32.0	32.0	32.0	1.008	-6.02683794306e-21	-1.90575795687e-19	-5.95197809763e-21	1.0	-3.08316684078e-19	9.4298589831e-23	-2.69859403039e-20	1.0	1413248504.02	-286550.610439	25805.2780399	-284270.959444	917236169.485	1057271.06346	25600.4650828	1057271.94842	917280214.663	0.007968169649176881	0.0	0.0	0.0	4.440892098500625e-16	0.0	0.0	0.0	4.440892098500625e-16	1413248504.02	-284276.3992450397	25600.47424593254	-284270.959444	909956517.3462301	1048880.0232738096	25600.465082799827	1048880.9012103174	910000212.9593254	0.00531211309945	503273662.095
5	nan	nan	1	1	32.0	32.0	32.0	1.01	1.41778756992e-21	-1.6910880443e-19	-6.695199878e-21	1.0	-6.67557915387e-19	2.00177708238e-21	-2.84186171249e-20	1.0	1694141536.14	-330127.640227	-27815.8056659	-326847.30161	1182857403.6	1079512.82719	-27542.1608844	1079512.04566	1182929339.62	0.009950330853168092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1694141536.14	-326859.04972970294	-27540.401649405936	-326847.30161	1171145944.1584158	1068824.5813762378	-27542.1608844002	1068823.8075841577	1171217167.940594	0.00663355390211	522963569.009
6	nan	nan	1	1	32.0	32.0	32.0	1.012	-2.32437752127e-20	-1.38352244022e-18	-2.82564897248e-21	1.0	-6.40115371385e-19	-3.44768879312e-21	-1.19114008208e-20	1.0	1973372727.83	-357645.008196	-63115.6381198	-353387.001495	1449543807.07	1094789.17782	-62367.9592169	1094788.896	1449637613.55	0.011928570865273812	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1973372727.8299997	-353404.1582964427	-62367.23134367589	-353387.001495	1432355540.5830038	1081807.4879644269	-62367.95921690198	1081807.209486165	1432448234.7332015	0.00795238057685	540974448.21
7	nan	nan	1	1	32.0	32.0	32.0	1.014	5.43126790202e-21	-1.02296433738e-18	-9.30578189122e-22	1.0	8.14541292793e-20	-8.92693317067e-21	1.95346973461e-20	1.0	2251383655.82	-383114.660441	-92314.7087526	-377807.73159	1717086864.31	1118601.72357	-91044.5298793	1118603.95749	1717191068.11	0.013902905168991434	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2251383655.82	-377825.1089161736	-91040.14669881658	-377807.73159	1693379550.601578	1103157.5183136095	-91044.52987930174	1103159.7213905328	1693482315.6903353	0.00926860344599	557956407.472
8	nan	nan	1	1	32.0	32.0	32.0	1.016	-8.2502994296e-21	-1.25454843911e-18	5.0739258774e-21	1.0	5.85203813602e-19	-1.26889505966e-20	-1.67355181532e-20	1.0	2528396513.89	-406214.411566	-118352.678434	-399775.42932	1985386060.54	1148653.71893	-116494.92506	1148653.98172	1985477668.04	0.015873349156290163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2528396513.89	-399817.33421850397	-116488.85672637798	-399775.42932000005	1954120138.3267717	1130564.6839862205	-116494.92506000245	1130564.9426377965	1954210303.1889763	0.0105822327709	574235090.24
9	nan	nan	1	1	32.0	32.0	32.0	1.018	-1.43582010727e-20	1.51011416117e-18	7.66796427837e-21	1.0	1.0874910426e-18	-1.46377881197e-20	-9.46559318557e-20	1.0	2804526641.56	-426182.253859	-141043.792328	-418597.975017	2254373508.6	1184755.10964	-138557.749951	1184753.25887	2254456288.29	0.017839918128331016	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2804526641.56	-418646.61479273083	-138549.89423182714	-418597.97501700005	2214512287.426326	1163806.5910019644	-138557.74995099666	1163804.7729567806	2214593603.428291	0.0118932787522	589977638.342
