6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.24186141891e-06
1.0	0.00133200177512	314105673.34
2.0	0.00266134751302	441484159.839
3.0	0.00398804778503	471167326.474
4.0	0.00531211309945	490706432.169
5.0	0.00663355390211	507247109.723
6.0	0.00795238057685	522366995.678
7.0	0.00926860344599	536664321.46
8.0	0.0105822327709	550416549.525
9.0	0.0118932787522	563775104.579
10.0	0.0132017515308	576833283.1
