6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.51790300774e-06
1.0	0.00133200177512	315143407.066
2.0	0.00266134751302	442324355.078
3.0	0.00398804778503	471473293.082
4.0	0.00531211309945	490033122.116
5.0	0.00663355390211	505499578.425
6.0	0.00795238057685	519589109.393
7.0	0.00926860344599	532911995.08
8.0	0.0105822327709	545742137.55
9.0	0.0118932787522	558230683.546
10.0	0.0132017515308	570462760.27
