6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.98545023503e-06
1.0	0.00133200177512	330242028.007
2.0	0.00266134751302	450461134.05
3.0	0.00398804778503	477181402.934
4.0	0.00531211309945	494863322.989
5.0	0.00663355390211	509919039.376
6.0	0.00795238057685	523760094.695
7.0	0.00926860344599	536902934.168
8.0	0.0105822327709	549590277.902
9.0	0.0118932787522	561956078.679
10.0	0.0132017515308	574082584.838
