5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	8.57891037388e-07	5.69041441592e-07	1.62848194038e-07	5.69041441592e-07	2.96594274684e-06	-3.93286097179e-07	1.62848194038e-07	-3.93286097179e-07	4.50409356801e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.57891037388e-07	5.69041441592e-07	1.62848194038e-07	5.69041441592e-07	2.96594274684e-06	-3.93286097179e-07	1.62848194038e-07	-3.93286097179e-07	4.50409356801e-06	0.0	3.40107282761e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	3.35789833763e-20	8.08712564607e-19	-3.54446892479e-22	1.0	-1.26742681407e-19	4.54564827166e-22	1.02727560273e-20	1.0	480745545.256	-7807288.77986	3240273.08888	-7791704.71017	165339051.081	-75626.0783605	3233805.1209	-75625.8634553	165941775.052	0.001998002662673058	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	480745545.2559999	-7791705.369121756	3233805.477924152	-7791704.71017	165009033.01497006	-75475.12810429142	3233805.1209	-75474.91362804393	165610553.94411176	0.00133200177512	315774455.033
2	nan	nan	1	1	32.0	32.0	32.0	1.004	-5.38763412471e-20	-2.2279005513e-18	1.45583787809e-22	1.0	5.66211167711e-18	-1.03350013684e-20	-5.46650579612e-20	1.0	833602478.597	-11585797.8325	1123067.86877	-11539639.0698	395247949.505	960155.967134	1118593.48159	960156.485078	395610762.569	0.003992021269537457	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	833602478.5970001	-11539639.275398405	1118593.4947908367	-11539639.0698	393673256.47908366	956330.644555777	1118593.481589999	956331.1604362571	394034624.07270914	0.00266134751303	440210020.527
3	nan	nan	1	1	32.0	32.0	32.0	1.006	4.22755467464e-20	-3.98981304042e-18	-1.29040175558e-21	1.0	-2.65516456669e-18	-1.89052128999e-20	3.21922150793e-20	1.0	1120538063.66	-13154255.3316	-2254671.9994	-13075800.0192	658044486.143	915965.840546	-2241224.24667	915967.192168	657231531.016	0.005982071677547469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1120538063.66	-13075800.528429423	-2241224.651491054	-13075800.0192	654119767.5377734	910502.8236043738	-2241224.2466700026	910504.1671650083	653311661.0497018	0.00398804778503	467390716.226
4	nan	nan	1	1	32.0	32.0	32.0	1.008	4.17891645462e-21	3.7424504685e-19	-1.30429838987e-20	1.0	6.14377812062e-18	-2.40098478575e-20	-5.35351292444e-20	1.0	1400433903.47	-14359046.0311	-4275477.25498	-14245087.0727	924366000.984	738597.618127	-4241541.9479	738596.333248	922604505.276	0.007968169649176881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1400433903.47	-14245085.348313492	-4241544.895813492	-14245087.0727	917029762.8809524	732735.7322688493	-4241541.9479	732734.4575873073	915282247.2976191	0.00531211309945	484965693.05
5	nan	nan	1	1	32.0	32.0	32.0	1.01	-5.59653858841e-20	1.65656152554e-18	-1.46013921728e-20	1.0	9.2255155933e-18	-9.21737696325e-21	1.34631916499e-20	1.0	1677962143.57	-15247225.7814	-5485865.52265	-15096277.2871	1191903172.82	578758.349447	-5431548.25775	578752.680781	1189612984.08	0.009950330853168092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1677962143.57	-15096263.149900991	-5431550.022425742	-15096277.2871	1180102151.3069305	573028.0687594059	-5431548.257749998	573022.4562188226	1177834637.7029703	0.00663355390211	499771748.096
6	nan	nan	1	1	32.0	32.0	32.0	1.012	1.38774437007e-19	8.08092654776e-18	-2.19103600653e-20	1.0	1.926564858e-18	-3.48617337112e-20	5.25375494257e-20	1.0	1954104985.82	-15948055.3346	-6277197.36999	-15758963.8161	1460292773.89	434100.581175	-6202771.00063	434096.382034	1457644634.2	0.011928570865273812	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-4.440892098500627e-16	1954104985.8199997	-15758947.959090909	-6202764.199594861	-15758963.816099998	1442977049.298419	428953.14345355734	-6202771.000629988	428948.99410474586	1440360310.4743083	0.00795238057685	513280734.274
7	nan	nan	1	1	32.0	32.0	32.0	1.014	4.91345283856e-22	-8.23555907109e-19	-3.39805795637e-20	1.0	4.58749487356e-18	-3.68773660688e-20	2.20195479062e-21	1.0	2229227641.43	-16534195.2342	-6837084.13325	-16305929.9982	1729391834.59	292916.636869	-6742676.57857	292905.206055	1726482267.45	0.013902905168991434	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2229227641.43	-16305912.459763315	-6742686.521942801	-16305929.9982	1705514629.7731755	288872.42294773174	-6742676.578570003	288861.14995562914	1702645234.1715977	0.00926860344599	526042377.208
8	nan	nan	1	1	32.0	32.0	32.0	1.016	-1.23949706069e-19	1.12294359006e-18	3.58797862501e-20	1.0	-1.06246593394e-17	-6.40047542575e-20	2.98016631091e-20	1.0	2503514754.71	-17050933.6322	-7268506.78882	-16782445.717	1999128812.69	154979.641189	-7154040.5394	154961.305382	1996016953.18	0.015873349156290163	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	0.0	2503514754.71	-16782414.992322832	-7154042.114980316	-16782445.717	1967646469.183071	152539.01691830714	-7154040.539399998	152520.96986415234	1964583615.3346457	0.0105822327709	538334512.522
9	nan	nan	1	1	32.0	32.0	32.0	1.018	1.96339590196e-20	3.16249759743e-19	-8.18974980877e-20	1.0	1.52050268112e-17	-7.25784813066e-20	-4.00355416476e-20	1.0	2777064651.22	-17519766.5728	-7630891.16223	-17210025.4928	2269473341.21	18686.9940087	-7495971.66977	18663.9043832	2266186970.69	0.017839918128331016	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	0.0	2777064651.22	-17209986.81021611	-7495963.813585461	-17210025.4928	2229345128.8899803	18356.575647052956	-7495971.669769999	18333.894286084927	2226116867.082515	0.0118932787522	550302100.099
