6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.40107282761e-06
1.0	0.00133200177512	315774455.033
2.0	0.00266134751303	440210020.527
3.0	0.00398804778503	467390716.226
4.0	0.00531211309945	484965693.05
5.0	0.00663355390211	499771748.096
6.0	0.00795238057685	513280734.274
7.0	0.00926860344599	526042377.208
8.0	0.0105822327709	538334512.522
9.0	0.0118932787522	550302100.099
10.0	0.0132017515308	562027295.336
