6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.44903002228e-06
1.0	0.00133200177512	315383185.499
2.0	0.00266134751303	443318169.992
3.0	0.00398804778503	472689293.806
4.0	0.00531211309945	491365921.603
5.0	0.00663355390211	507001898.77
6.0	0.00795238057685	521276440.235
7.0	0.00926860344599	534786709.634
8.0	0.0105822327709	547808361.213
9.0	0.0118932787522	560482092.39
10.0	0.0132017515308	572897387.767
