6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	7.26735097838e-06
1.0	0.00133200177512	282624760.497
2.0	0.00266134751303	409841748.305
3.0	0.00398804778503	437783174.91
4.0	0.00531211309945	453925059.604
5.0	0.00663355390211	467107043.526
6.0	0.00795238057685	478967132.539
7.0	0.00926860344599	490119409.241
8.0	0.0105822327709	500832944.913
9.0	0.0118932787522	511245036.55
10.0	0.0132017515308	521444994.653
