6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.23882931766e-06
1.0	0.00133200177512	321054369.785
2.0	0.00266134751303	445282016.221
3.0	0.00398804778503	473840132.119
4.0	0.00531211309945	492609742.075
5.0	0.00663355390211	508509842.992
6.0	0.00795238057685	523062300.32
7.0	0.00926860344599	536843327.707
8.0	0.0105822327709	550120143.02
9.0	0.0118932787522	563032963.267
10.0	0.0132017515308	575675494.33
