6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.69197096344e-06
1.0	0.00133200177512	284056315.007
2.0	0.00266134751302	425635547.053
3.0	0.00398804778503	457352447.732
4.0	0.00531211309945	475013858.31
5.0	0.00663355390211	489113036.755
6.0	0.00795238057685	501830607.302
7.0	0.00926860344599	513860716.921
8.0	0.0105822327709	525490015.306
9.0	0.0118932787522	536855315.982
10.0	0.0132017515308	548033703.021
