6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	5.8601339702e-06
1.0	0.00133200177512	320027317.978
2.0	0.00266134751302	450342164.337
3.0	0.00398804778503	478163615.268
4.0	0.00531211309945	495518803.986
5.0	0.00663355390211	509991691.696
6.0	0.00795238057685	523212106.583
7.0	0.00926860344599	535743116.631
8.0	0.0105822327709	547843636.984
9.0	0.0118932787522	559645466.862
10.0	0.0132017515308	571221684.064
