6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.03798551261e-06
1.0	0.00133200177512	308496281.192
2.0	0.00266134751302	438740103.633
3.0	0.00398804778503	469218039.691
4.0	0.00531211309945	488156187.844
5.0	0.00663355390211	503780231.259
6.0	0.00795238057685	517937360.356
7.0	0.00926860344599	531286399.417
8.0	0.0105822327709	544132013.956
9.0	0.0118932787522	556633588.716
10.0	0.0132017515308	568882605.5
