5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.18663022827e-06	-1.51779869195e-07	-8.74684883661e-08	-1.51779869195e-07	6.16949387247e-06	-7.23956704378e-09	-8.74684883662e-08	-7.23956704378e-09	5.56653645301e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.18663022827e-06	-1.51779869195e-07	-8.74684883661e-08	-1.51779869195e-07	6.16949387247e-06	-7.23956704378e-09	-8.74684883662e-08	-7.23956704378e-09	5.56653645301e-06	0.0	9.10590190825e-07
1	nan	nan	1	1	32.0	32.0	32.0	1.002	-5.64302613884e-21	5.09131528183e-19	-7.97402110501e-22	1.0	1.82492405796e-19	5.18849039224e-22	-2.92801257328e-21	1.0	485881239.315	5272089.82575	19456.8507482	5261565.92203	162729111.581	-686769.060884	19418.204898	-686768.985648	163403867.106	0.001998002662673058	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	485881239.315	5261566.692365269	19418.01471876247	5261565.922029999	162404302.97504988	-685398.2643552894	19418.204898000084	-685398.1892694611	163077711.68263474	0.00133200177512	323271422.06
2	nan	nan	1	1	32.0	32.0	32.0	1.004	-2.52666454007e-20	9.34105700844e-19	-3.18464535833e-21	1.0	8.87711725226e-19	-6.84243802704e-21	-7.63487705386e-22	1.0	839058529.291	7220963.65689	-1340093.64467	7192194.23839	392510987.542	-814234.676271	-1334754.43811	-814234.118313	392824900.775	0.003992021269537457	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	839058529.291	7192194.877380478	-1334754.6261653388	7192194.23839	390947198.74701196	-810990.7134173306	-1334754.4381099995	-810990.1576822705	391259861.3296813	0.00266134751302	448136425.084
3	nan	nan	1	1	32.0	32.0	32.0	1.006	1.08236583153e-20	-2.20444667221e-19	-4.32036433936e-21	1.0	8.59452650561e-19	-9.15109911667e-21	1.87968522397e-20	1.0	1127712651.49	7485877.04375	-2499805.19354	7441230.28618	653912539.318	-1047865.12508	-2484895.98358	-1047865.30281	654183566.882	0.005982071677547469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1127712651.49	7441229.6657554675	-2484895.8186282306	7441230.286180001	650012464.5308151	-1041615.4324850895	-2484895.9835800002	-1041615.6091550691	650281875.6282306	0.00398804778503	477762219.304
4	nan	nan	1	1	32.0	32.0	32.0	1.008	6.0752280089e-21	1.69668950462e-18	-7.7821152029e-21	1.0	3.66504249319e-18	-1.24209440781e-20	6.25596697274e-20	1.0	1409120412.34	7728251.85907	-3244049.63757	7666923.48325	919024901.838	-1203828.79169	-3218305.23382	-1203829.68349	919306999.176	0.007968169649176881	0.0	0.0	0.0	4.440892098500625e-16	0.0	0.0	0.0	4.440892098500625e-16	1409120412.3400002	7666916.52685516	-3218303.211875	7666923.48325	911731053.4107144	-1194274.5949305557	-3218305.233819999	-1194275.4796527745	912010911.8809524	0.00531211309945	497462310.516
5	nan	nan	1	1	32.0	32.0	32.0	1.01	6.31370417949e-20	8.63149734309e-19	-1.79729803496e-20	1.0	2.55520227121e-18	-1.77281348882e-20	1.00055766894e-20	1.0	1688015823.08	7936881.69021	-3757891.87472	7858310.34364	1185618816.91	-1313239.99801	-3720681.41681	-1313242.15092	1185918420.9	0.009950330853168092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1688015823.08	7858298.703178218	-3720685.0244752476	7858310.34364	1173880016.7425742	-1300237.6217920792	-3720681.416809999	-1300239.7533861354	1174176654.3564358	0.00663355390211	514213053.603
6	nan	nan	1	1	32.0	32.0	32.0	1.012	8.6706726169e-20	-6.54961609019e-21	-3.17753160506e-20	1.0	-1.06524195207e-18	-2.46433648092e-20	-6.4063484081e-20	1.0	1965448556.22	8119001.60203	-4161198.95413	8022748.32727	1453185726.48	-1395048.53181	-4111857.39335	-1395049.0712	1453497207.28	0.011928570865273812	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1965448556.2199998	8022728.855760869	-4111856.6740415017	8022748.32727	1435954275.1778655	-1378506.4543577074	-4111857.3933499996	-1378506.98735178	1436262062.5296443	0.00795238057685	529576087.732
7	nan	nan	1	1	32.0	32.0	32.0	1.014	7.41203459684e-20	2.02456094517e-18	-3.33651571879e-20	1.0	4.47338448088e-19	-1.73674841412e-20	-4.83338175527e-20	1.0	2241805885.2	8284222.86611	-4493901.03885	8169872.93437	1721538740.56	-1458349.53131	-4431850.39528	-1458352.90295	1721853990.83	0.013902905168991434	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2241805885.2	8169845.03561144	-4431855.067899409	8169872.934370001	1697769961.1045365	-1438214.5279191323	-4431850.395279996	-1438217.853007889	1698080858.8067062	0.00926860344599	544124446.231
8	nan	nan	1	1	32.0	32.0	32.0	1.016	-9.32166375898e-20	4.78085578637e-19	-2.97917369417e-20	1.0	4.87533428799e-18	-1.32911380825e-20	-1.8975523252e-20	1.0	2517276118.2	8442701.98182	-4780265.49504	8309799.9643	1990582226.56	-1511190.20869	-4704978.85326	-1511184.79239	1990903860.61	0.015873349156290163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2517276118.2	8309746.045098426	-4704985.723464567	8309799.964299999	1959234474.96063	-1487391.937687008	-4704978.853259999	-1487386.6066830615	1959551043.9074802	0.0105822327709	558134501.431
9	nan	nan	1	1	32.0	32.0	32.0	1.018	3.8943663239e-20	1.23001591651e-18	-2.10964143426e-20	1.0	1.27921939039e-17	-2.50801161726e-21	-1.04866649337e-19	1.0	2791962388.68	8597311.93465	-5039200.08209	8445368.90083	2260266502.0	-1555318.60084	-4950104.4317	-1555306.9005	2260599042.27	0.017839918128331016	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2791962388.68	8445296.595923379	-4950098.312465618	8445368.90083	2220301082.5147347	-1527817.8790176818	-4950104.431699997	-1527806.385559893	2220627742.897839	0.0118932787522	571755630.185
10	nan	nan	1	1	32.0	32.0	32.0	1.02	-7.22658070351e-20	1.25723843046e-18	-7.88468559886e-21	1.0	5.40114818797e-20	6.68361934943e-21	4.76456032831e-20	1.0	3065928401.63	8755659.02537	-5279881.49184	8584044.91003	2530567993.18	-1594475.03357	-5176370.72077	-1594461.53899	2530901179.96	0.01980262729617973	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	3065928401.63	8583979.436637254	-5176354.403764706	8584044.91003	2480949012.9215684	-1563210.8172254898	-5176370.720769997	-1563197.5872450978	2481275666.627451	0.0132017515308	585080060.365
