6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.0459025776e-06
1.0	0.00133200177512	309822912.242
2.0	0.00266134751302	440198987.366
3.0	0.00398804778503	471482839.012
4.0	0.00531211309945	491851000.758
5.0	0.00663355390211	509085640.079
6.0	0.00795238057685	524847995.314
7.0	0.00926860344599	539747611.35
8.0	0.0105822327709	554068373.979
9.0	0.0118932787522	567971455.549
10.0	0.0132017515308	581555663.582
