6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	5.32755045299e-06
1.0	0.00133200177512	311566088.18
2.0	0.00266134751302	438932066.955
3.0	0.00398804778503	465514444.357
4.0	0.00531211309945	482307726.392
5.0	0.00663355390211	496400563.382
6.0	0.00795238057685	509249582.125
7.0	0.00926860344599	521379369.136
8.0	0.0105822327709	533049456.775
9.0	0.0118932787522	544414425.313
10.0	0.0132017515308	555538258.029
