6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	5.17665600699e-06
1.0	0.00133200177512	307316934.475
2.0	0.00266134751302	434094615.931
3.0	0.00398804778503	461753410.443
4.0	0.00531211309945	478959385.672
5.0	0.00663355390211	493003553.491
6.0	0.00795238057685	505501948.697
7.0	0.00926860344599	517131148.043
8.0	0.0105822327709	528240268.12
9.0	0.0118932787522	538987441.599
10.0	0.0132017515308	549506863.521
