6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.04206860055e-06
1.0	0.00133200177512	313034187.494
2.0	0.00266134751302	440373095.249
3.0	0.00398804778503	468343533.463
4.0	0.00531211309945	486048799.877
5.0	0.00663355390211	500893716.716
6.0	0.00795238057685	514378887.837
7.0	0.00926860344599	527112526.997
8.0	0.0105822327709	539374846.711
9.0	0.0118932787522	551320765.38
10.0	0.0132017515308	563034053.942
