6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.02732225115e-07
1.0	0.00133200177512	317873973.692
2.0	0.00266134751302	446059991.085
3.0	0.00398804778503	478184396.278
4.0	0.00531211309945	499857270.102
5.0	0.00663355390211	518346339.294
6.0	0.00795238057685	535276051.611
7.0	0.00926860344599	551262456.273
8.0	0.0105822327709	566601937.967
9.0	0.0118932787522	581466176.304
10.0	0.0132017515308	595957710.422
