6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.67781886874e-06
1.0	0.00133200177512	322802377.648
2.0	0.00266134751302	446966142.447
3.0	0.00398804778503	475426989.842
4.0	0.00531211309945	493940474.669
5.0	0.00663355390211	509565495.97
6.0	0.00795238057685	523845066.682
7.0	0.00926860344599	537362064.101
8.0	0.0105822327709	550384340.602
9.0	0.0118932787522	563064141.367
10.0	0.0132017515308	575482215.751
