6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.91287724733e-07
1.0	0.00133200177512	316529866.766
2.0	0.00266134751302	446119653.839
3.0	0.00398804778503	479733175.863
4.0	0.00531211309945	502730280.205
5.0	0.00663355390211	522374942.513
6.0	0.00795238057685	540350152.805
7.0	0.00926860344599	557301070.496
8.0	0.0105822327709	573534237.134
9.0	0.0118932787522	589239489.268
10.0	0.0132017515308	604522385.613
