6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	7.18859280007e-07
1.0	0.00133200177512	314481160.701
2.0	0.00266134751303	442171644.486
3.0	0.00398804778503	472520188.645
4.0	0.00531211309945	492170752.908
5.0	0.00663355390211	508733768.287
6.0	0.00795238057685	523865353.145
7.0	0.00926860344599	538173385.96
8.0	0.0105822327709	551941370.927
9.0	0.0118932787522	565316753.706
10.0	0.0132017515308	578396971.064
