6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.33791998854e-06
1.0	0.00133200177512	313580483.677
2.0	0.00266134751302	441693215.892
3.0	0.00398804778503	472963000.998
4.0	0.00531211309945	493575724.98
5.0	0.00663355390211	511006082.616
6.0	0.00795238057685	526934189.098
7.0	0.00926860344599	541976097.638
8.0	0.0105822327709	556431080.781
9.0	0.0118932787522	570459180.039
10.0	0.0132017515308	584161002.604
