6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.48840427657e-06
1.0	0.00133200177512	277880050.349
2.0	0.00266134751303	417033290.107
3.0	0.00398804778503	447336196.093
4.0	0.00531211309945	464198605.435
5.0	0.00663355390211	477767376.629
6.0	0.00795238057685	489954600.207
7.0	0.00926860344599	501388476.053
8.0	0.0105822327709	512355121.398
9.0	0.0118932787522	523008431.786
10.0	0.0132017515308	533448670.513
