6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.66149072117e-06
1.0	0.00133200177512	321071777.708
2.0	0.00266134751303	449957652.224
3.0	0.00398804778503	480625219.252
4.0	0.00531211309945	499164300.42
5.0	0.00663355390211	514322600.547
6.0	0.00795238057685	527971791.965
7.0	0.00926860344599	540858784.878
8.0	0.0105822327709	553293155.912
9.0	0.0118932787522	565423191.667
10.0	0.0132017515308	577345588.24
