6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.03999784651e-06
1.0	0.00133200177512	320021110.881
2.0	0.00266134751302	447199986.105
3.0	0.00398804778503	476877793.027
4.0	0.00531211309945	496395940.902
5.0	0.00663355390211	512981692.489
6.0	0.00795238057685	528189446.014
7.0	0.00926860344599	542592642.578
8.0	0.0105822327709	556462543.721
9.0	0.0118932787522	569949578.506
10.0	0.0132017515308	583143214.124
