6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	7.24857461473e-07
1.0	0.00133200177512	314502870.423
2.0	0.00266134751303	443339952.308
3.0	0.00398804778503	474572499.842
4.0	0.00531211309945	495110149.112
5.0	0.00663355390211	512514153.152
6.0	0.00795238057685	528429339.666
7.0	0.00926860344599	543465079.817
8.0	0.0105822327709	557913720.928
9.0	0.0118932787522	571936208.064
10.0	0.0132017515308	585630692.659
