6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.76416137354e-06
1.0	0.00133200177512	311982295.205
2.0	0.00266134751303	436989506.284
3.0	0.00398804778503	463735730.447
4.0	0.00531211309945	480833621.857
5.0	0.00663355390211	495289607.253
6.0	0.00795238057685	508527934.284
7.0	0.00926860344599	521082782.339
8.0	0.0105822327709	533184987.673
9.0	0.0118932787522	544972441.504
10.0	0.0132017515308	556523178.157
