6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.69052796976e-06
1.0	0.00133200177512	338843452.412
2.0	0.00266134751303	459909368.369
3.0	0.00398804778503	488377510.058
4.0	0.00531211309945	506414824.349
5.0	0.00663355390211	521681362.933
6.0	0.00795238057685	535736428.271
7.0	0.00926860344599	549111267.151
8.0	0.0105822327709	562048927.167
9.0	0.0118932787522	574673439.617
10.0	0.0132017515308	587063742.194
