6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.10897019989e-06
1.0	0.00133200177512	315493919.792
2.0	0.00266134751302	444934004.976
3.0	0.00398804778503	477223608.603
4.0	0.00531211309945	498871443.423
5.0	0.00663355390211	517305568.279
6.0	0.00795238057685	534184637.589
7.0	0.00926860344599	550128389.913
8.0	0.0105822327709	565432625.267
9.0	0.0118932787522	580265330.175
10.0	0.0132017515308	594732813.562
