6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	5.1740204856e-06
1.0	0.00133200177512	351329088.16
2.0	0.00266134751302	466684135.117
3.0	0.00398804778503	493099810.958
4.0	0.00531211309945	510389015.147
5.0	0.00663355390211	525163935.329
6.0	0.00795238057685	538813402.187
7.0	0.00926860344599	551839445.075
8.0	0.0105822327709	564468284.763
9.0	0.0118932787522	576818869.869
10.0	0.0132017515308	588951481.016
