6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	7.85725978319e-06
1.0	0.00133200177512	332554999.551
2.0	0.00266134751302	458615616.78
3.0	0.00398804778503	486660649.164
4.0	0.00531211309945	505047401.855
5.0	0.00663355390211	520683060.582
6.0	0.00795238057685	535070121.659
7.0	0.00926860344599	548750415.697
8.0	0.0105822327709	561981006.917
9.0	0.0118932787522	574893450.256
10.0	0.0132017515308	587563701.294
