6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.92447819348e-06
1.0	0.00133200177512	321612706.501
2.0	0.00266134751302	446685381.553
3.0	0.00398804778503	475776936.621
4.0	0.00531211309945	494879646.083
5.0	0.00663355390211	510980992.806
6.0	0.00795238057685	525687202.386
7.0	0.00926860344599	539601459.88
8.0	0.0105822327709	553001753.937
9.0	0.0118932787522	566037486.54
10.0	0.0132017515308	578799569.522
