6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	5.3125940019e-07
1.0	0.00133200177512	317451887.155
2.0	0.00266134751302	445843245.445
3.0	0.00398804778503	477928830.454
4.0	0.00531211309945	499591441.466
5.0	0.00663355390211	518064096.001
6.0	0.00795238057685	534977756.499
7.0	0.00926860344599	550949945.643
8.0	0.0105822327709	566280197.035
9.0	0.0118932787522	581139444.494
10.0	0.0132017515308	595630430.065
