5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.34063745695e-06	-6.22421368577e-08	7.6144733837e-07	-6.22421368577e-08	3.92504801739e-06	-3.04763923551e-07	7.6144733837e-07	-3.04763923551e-07	4.24068462208e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.34063745695e-06	-6.22421368577e-08	7.6144733837e-07	-6.22421368577e-08	3.92504801739e-06	-3.04763923551e-07	7.6144733837e-07	-3.04763923551e-07	4.24068462208e-06	0.0	2.26710229267e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	-1.62429320984e-20	2.54413252666e-19	7.25850987515e-22	1.0	2.7150073617e-19	5.14713136161e-22	6.86420321691e-21	1.0	482279285.791	-4015760.32092	4276762.67074	-4007745.26691	167830256.27	-4183104.15316	4268225.63492	-4183104.30117	161885390.971	0.001998002662673058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2204460492503136e-16	482279285.791	-4007744.831257485	4268226.218303393	-4007745.2669099993	167495265.73852295	-4174754.6438722555	4268225.63492	-4174754.791586826	161562266.43812373	0.00133200177512	318036032.835
2	nan	nan	1	1	32.0	32.0	32.0	1.004	1.10511329837e-20	-1.02500995503e-18	-3.3873046084e-21	1.0	7.49956478131e-19	5.30760440045e-21	-5.71312969575e-21	1.0	836939634.427	-6240657.92436	6240858.63928	-6215794.68691	398718408.627	-6410087.10047	6215993.94416	-6410086.31131	388798387.079	0.003992021269537457	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	836939634.427	-6215794.745378486	6215994.66063745	-6215794.68691	397129889.0707171	-6384548.9048505975	6215993.94416	-6384548.118834661	387249389.52091634	0.00266134751303	445230151.516
3	nan	nan	1	1	32.0	32.0	32.0	1.006	3.28341072347e-20	9.73522924984e-19	-2.60396456832e-21	1.0	6.72494736078e-19	1.02802006528e-20	-6.66380837376e-20	1.0	1125792398.8	-6288360.42538	6444956.96968	-6250855.05596	661446131.635	-7240700.07948	6406517.9692	-7240699.23556	648672753.345	0.005982071677547469	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1125792398.8000002	-6250855.293618291	6406517.86250497	-6250855.0559600005	657501124.8856859	-7197514.989542743	6406517.969200002	-7197514.150656064	644803929.7664016	0.00398804778503	475183842.634
4	nan	nan	1	1	32.0	32.0	32.0	1.008	-7.57887692639e-20	5.11770027542e-19	-7.09886401693e-21	1.0	1.68335059685e-18	2.43455797887e-20	-6.93466866534e-21	1.0	1406860790.47	-6162084.9269	6342814.31486	-6113181.34645	927415583.103	-7890817.84203	6292480.4893	-7890816.97337	913282276.887	0.007968169649176881	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1406860790.47	-6113179.490972223	6292474.518710318	-6113181.34645	920055141.967262	-7828192.30360119	6292480.4893000005	-7828191.441835316	906034004.8482143	0.00531211309945	494385114.012
5	nan	nan	1	1	32.0	32.0	32.0	1.01	-4.69458084848e-20	9.31009977402e-19	-1.77967908791e-20	1.0	-8.95771876512e-19	4.1736224987e-20	-3.68872922362e-20	1.0	1685347355.6	-6130893.74895	6243074.63743	-6070199.3314	1194667739.91	-8436226.40274	6181273.27425	-8436223.55656	1179641716.15	0.009950330853168092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1685347355.6	-6070191.830643564	6181262.017257426	-6070199.3314	1182839346.4455447	-8352699.408653465	6181273.274250001	-8352696.590653468	1167962095.19802	0.00663355390211	510535051.195
6	nan	nan	1	1	32.0	32.0	32.0	1.012	-2.76940069083e-21	1.77847471294e-18	-2.3606080321e-20	1.0	-1.623620712e-18	5.78232335399e-20	-6.695199878e-21	1.0	1962366644.7	-6146368.79796	6172489.54172	-6073503.71946	1462779039.93	-8915587.99693	6099321.72393	-8915585.1614	1447087426.67	0.011928570865273812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1962366644.7	-6073486.954505929	6099297.966126482	-6073503.71946	1445433833.922925	-8809869.562183794	6099321.723930003	-8809866.76027668	1429928287.2233202	0.00795238057685	525290764.038
7	nan	nan	1	1	32.0	32.0	32.0	1.014	-8.45957612458e-20	4.90749713815e-20	-2.2730923233e-20	1.0	2.47365467052e-18	-3.23593055631e-21	1.32712857478e-20	1.0	2238317352.23	-6185094.75106	6126823.49205	-6099713.97355	1731609348.5	-9346428.65949	6042255.63646	-9346425.96794	1715371800.42	0.013902905168991434	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	0.0	2238317352.23	-6099698.965542406	6042232.240680473	-6099713.97355	1707701527.1203156	-9217385.265769232	6042255.63646	-9217382.611380668	1691688166.0946746	0.00926860344599	539242570.884
8	nan	nan	1	1	32.0	32.0	32.0	1.016	-8.31746649534e-20	3.72164770328e-18	-1.86479597294e-20	1.0	-6.33534322432e-19	-5.18278284601e-20	2.24510053137e-19	1.0	2513398122.57	-6236844.05421	6109093.65235	-6138644.05766	2001086566.13	-9745652.71129	6012936.69122	-9745652.61614	1984375433.37	0.015873349156290163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2204460492503136e-16	2513398122.57	-6138626.037608268	6012887.4531003935	-6138644.05766	1969573391.8602364	-9592177.865442913	6012936.691220008	-9592177.77179134	1953125426.5452754	0.0105822327709	552682754.466
9	nan	nan	1	1	32.0	32.0	32.0	1.018	9.3305973096e-21	-1.92750618954e-18	-1.93891135582e-20	1.0	3.19429855608e-19	-9.21346853486e-20	-6.61976100614e-20	1.0	2787708954.02	-6299423.60478	6116878.25997	-6188070.87484	2271180394.6	-10119779.9509	6008792.09295	-10119782.8114	2254034804.62	0.017839918128331016	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2787708954.02	-6188038.904499018	6008721.276984283	-6188070.87484	2231021998.6247544	-9940844.745481335	6008792.092949997	-9940847.55540275	2214179572.318271	0.0118932787522	565755817.876
