6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.73620063447e-06
1.0	0.00133200177512	321882116.07
2.0	0.00266134751302	445549020.365
3.0	0.00398804778503	472773099.654
4.0	0.00531211309945	490748705.445
5.0	0.00663355390211	505962862.249
6.0	0.00795238057685	519854914.885
7.0	0.00926860344599	532990027.719
8.0	0.0105822327709	545629584.808
9.0	0.0118932787522	557925615.227
10.0	0.0132017515308	569958599.877
