6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	5.08520490037e-06
1.0	0.00133200177512	324359604.358
2.0	0.00266134751303	445568282.598
3.0	0.00398804778503	472993916.337
4.0	0.00531211309945	490151032.476
5.0	0.00663355390211	504376426.12
6.0	0.00795238057685	517317576.815
7.0	0.00926860344599	529558605.561
8.0	0.0105822327709	541354075.905
9.0	0.0118932787522	552838713.858
10.0	0.0132017515308	564098367.046
