6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	9.46834931901e-07
1.0	0.00133200177512	312310188.653
2.0	0.00266134751302	441780914.581
3.0	0.00398804778503	473312681.35
4.0	0.00531211309945	493993440.859
5.0	0.00663355390211	511463654.616
6.0	0.00795238057685	527418175.303
7.0	0.00926860344599	542493362.362
8.0	0.0105822327709	556981124.605
9.0	0.0118932787522	571040919.002
10.0	0.0132017515308	584776548.871
