6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.34913161782e-07
1.0	0.00133200177512	318535614.195
2.0	0.00266134751302	447746786.328
3.0	0.00398804778503	481314288.125
4.0	0.00531211309945	504343530.327
5.0	0.00663355390211	524073209.141
6.0	0.00795238057685	542131651.597
7.0	0.00926860344599	559167269.924
8.0	0.0105822327709	575491912.834
9.0	0.0118932787522	591285606.878
10.0	0.0132017515308	606663088.634
