6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.8748771223e-06
1.0	0.00133200177512	323604957.329
2.0	0.00266134751302	448777551.245
3.0	0.00398804778503	477297243.814
4.0	0.00531211309945	496114540.462
5.0	0.00663355390211	512086423.645
6.0	0.00795238057685	526727967.779
7.0	0.00926860344599	540601063.661
8.0	0.0105822327709	553972024.277
9.0	0.0118932787522	566979148.571
10.0	0.0132017515308	579711459.185
