6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.33470547981e-06
1.0	0.00133200177512	333666122.418
2.0	0.00266134751302	450659684.275
3.0	0.00398804778503	475453618.72
4.0	0.00531211309945	491866327.293
5.0	0.00663355390211	505937899.861
6.0	0.00795238057685	518897472.489
7.0	0.00926860344599	531211592.278
8.0	0.0105822327709	543103895.611
9.0	0.0118932787522	554699293.921
10.0	0.0132017515308	566064754.38
