3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	-1.41793616089e-05
1.0	1.0002	32158382.3988
2.0	1.0004	64336226.1347
3.0	1.0006	96533534.5921
4.0	1.0008	128750336.388
5.0	1.001	160986604.575
6.0	1.0012	193242354.85
7.0	1.0014	225517591.94
8.0	1.0016	257812315.555
9.0	0.0	6.76735366564e+71
10.0	1.002	322460241.358
11.0	0.0	7.90644511226e+71
12.0	0.0	8.21678779833e+71
13.0	1.0026	419577961.12
14.0	1.0028	451988130.793
15.0	0.0	8.2401167813e+71
16.0	1.0032	516841348.333
17.0	1.0034	549237822.523
18.0	1.0036	581512982.87
19.0	1.0038	613489284.594
20.0	1.004	644930071.369
21.0	1.0042	675661881.678
22.0	1.0044	705667461.847
23.0	1.0046	735054299.43
24.0	1.0048	-1.13822515225e+292
25.0	1.005	792564226.796
26.0	1.0052	820917463.145
27.0	1.0054	-1.11232658605e+107
28.0	1.0056	3.8390202608e+70
29.0	1.0058	904690383.326
30.0	1.006	932089590.977
31.0	1.0062	-3.07776632626e+237
32.0	1.0064	-3.30854699837e+285
33.0	1.0066	-1.08414709762e+89
34.0	1.0068	-2.57364805296e+23
35.0	1.007	-4.30212398399e+184
36.0	1.0072	1.64262985623e+137
37.0	1.0074	1.022064506e+113
38.0	1.0076	1.19351557725e+298
39.0	1.0078	1166678103.07
40.0	1.008	1191650955.69
41.0	1.0082	-5.2875622864e+247
42.0	1.0084	1240953679.64
43.0	1.0086	-1.08600877452e+156
44.0	1.0088	-4.89032494772e+275
45.0	1.009	-7.95078502384e+263
46.0	1.0092	-4.47926193706e+210
47.0	1.0094	1360604546.27
48.0	1.0096	1383993979.31
49.0	1.0098	1407232853.53
50.0	1.01	-3.1841876756e+203
51.0	1.0102	1.23644495025e+297
52.0	1.0104	-9.3315558629e+273
53.0	1.0106	1498934921.93
54.0	1.0108	1521601685.29
55.0	1.011	1544183248.03
56.0	1.0112	1566687738.37
57.0	1.0114	1703414449.21
58.0	1.0116	1611490982.77
59.0	1.0118	1633801016.87
60.0	1.012	1656056590.26
61.0	1.0122	1678261403.39
62.0	1.0124	1700419310.62
63.0	1.0126	-9.8862188364e+101
64.0	1.0128	1744605838.09
65.0	1.013	1766639613.53
66.0	1.0132	1788636827.46
67.0	1.0134	-8.63472257018e+46
68.0	1.0136	1832528482.0
69.0	1.0138	5.89264561915e+94
70.0	1.014	-1.41663850242e+232
71.0	1.0142	-2.18721983686e+102
72.0	1.0144	1919943304.1
73.0	1.0146	-3.15813295625e+239
74.0	1.0148	1963486046.44
75.0	1.015	1985219785.81
76.0	1.0152	2006929725.55
77.0	1.0154	17868607346400.0
78.0	1.0156	-1.87880753369e+112
79.0	1.0158	2071924225.25
80.0	1.016	1.71341972989e+126
81.0	1.0162	2115148663.44
82.0	1.0164	nan
83.0	1.0166	2.25176801637e+18
84.0	1.0168	1.64713108147e+226
85.0	1.017	-3.39334459678e+258
86.0	1.0172	-2.99814283685e+226
87.0	1.0174	2244373644.61
88.0	1.0176	-2.03669490804e+214
89.0	1.0178	2287314221.79
90.0	1.018	-3.6720491127e+59
91.0	1.0182	2.75622710455e+40
92.0	1.0184	2351612666.44
93.0	1.0186	2373017223.41
94.0	1.0188	2394408372.16
95.0	1.019	2415786433.73
96.0	1.0192	2437151833.55
97.0	1.0194	-3.16359002764e+103
98.0	1.0196	-2.43376641526e+242
99.0	1.0198	5.47609044681e+67
100.0	1.02	2522493269.53
101.0	1.0198	-2.35544316621e+85
102.0	1.0196	2449949164.62
103.0	1.0194	2416027314.51
104.0	1.0192	2382675795.66
105.0	1.019	2349617960.55
106.0	1.0188	2316730145.76
107.0	1.0186	2283943078.12
108.0	1.0184	2251222259.93
109.0	1.0182	2218547036.02
110.0	1.018	2185906374.53
111.0	1.0178	2153293645.69
112.0	1.0176	2120705259.64
113.0	1.0174	2088139041.4
114.0	1.0172	2055593810.62
115.0	1.017	2023068821.32
116.0	1.0168	1990563675.33
117.0	1.0166	1958078102.12
118.0	1.0164	1925611966.52
119.0	1.0162	1893165161.02
120.0	1.016	1860737643.02
121.0	1.0158	1828329365.03
122.0	1.0156	1795940324.72
123.0	1.0154	1763570510.78
124.0	1.0152	1731219971.56
125.0	1.015	1698888758.74
126.0	1.0148	1666577010.81
127.0	1.0146	1634284883.88
128.0	1.0144	1602012631.4
129.0	1.0142	1569760472.35
130.0	1.014	1537528742.79
131.0	1.0138	1505317763.93
132.0	1.0136	1473128240.73
133.0	1.0134	1440961343.38
134.0	1.0132	1408820175.21
135.0	1.013	1376712450.67
136.0	1.0128	1344658352.87
137.0	1.0126	1312704044.02
138.0	1.0124	1280940900.99
139.0	1.0122	1249508787.42
140.0	1.012	1218558022.84
141.0	1.0118	1188179028.67
142.0	1.0116	1158370154.82
143.0	1.0114	1129057920.74
144.0	1.0112	1100149193.12
145.0	1.011	1071561113.34
146.0	1.0108	1043226270.94
147.0	1.0106	1015088704.99
148.0	1.0104	987104426.75
149.0	1.0102	959237957.893
150.0	0.0	nan
151.0	1.0098	903762107.271
152.0	0.0	nan
153.0	1.0094	1.44238015202e+286
154.0	0.0	nan
155.0	0.0	nan
156.0	1.0088	2.4825886722e+56
157.0	1.0086	2.56485048239e+125
158.0	1.0084	711962486.304
159.0	1.0082	685060419.318
160.0	1.008	658337044.234
161.0	1.0078	631793463.387
162.0	1.0076	605424117.679
163.0	0.0	nan
164.0	1.0072	553165990.549
165.0	1.007	527252905.486
166.0	0.0	nan
167.0	0.0	nan
168.0	0.0	nan
169.0	0.0	nan
170.0	0.0	nan
171.0	0.0	nan
172.0	0.0	nan
173.0	0.0	nan
174.0	0.0	nan
175.0	0.0	nan
176.0	0.0	nan
177.0	0.0	nan
178.0	0.0	nan
179.0	1.0042	174636037.097
180.0	1.004	-9.92002251323e+202
181.0	1.0038	125712532.802
182.0	0.0	nan
183.0	0.0	nan
184.0	0.0	nan
185.0	0.0	nan
186.0	0.0	nan
187.0	0.0	nan
188.0	0.0	nan
189.0	0.0	nan
190.0	0.0	nan
191.0	1.0018	2.46137986851e+149
192.0	1.0016	1.45365692004e+138
193.0	1.0014	5.21936953014e+70
194.0	1.0012	-182790675.648
195.0	1.001	3.9368492744e+79
196.0	1.0008	-229047915.962
197.0	1.0006	-252079174.635
198.0	0.0	nan
199.0	1.0002	-297964617.147
200.0	0.0	nan
201.0	0.9998	-1.13036017103e+173
202.0	0.9996	6.92577848641e+92
203.0	0.9994	1.57381217752e+127
204.0	0.9992	3.79541095222e+223
205.0	0.999	1.79419894618e+99
206.0	0.9988	-456950433.374
207.0	0.9986	-1.01834745402e+214
208.0	0.9984	-501992755.551
209.0	0.9982	-524460783.425
210.0	0.998	-546896640.471
211.0	0.9978	6.39301626467e+255
212.0	0.9976	-591676751.063
213.0	0.9974	5.33726680148e+130
214.0	0.9972	-636346110.407
215.0	0.997	-658642771.087
216.0	0.9968	2.86878836929e+57
217.0	0.9966	-6.48253250075e+302
218.0	0.9964	-725396505.946
219.0	0.9962	-747605777.114
220.0	0.996	-769795847.999
221.0	0.9958	-791967382.44
222.0	0.9956	-814121350.381
223.0	0.9954	-836258329.041
224.0	0.9952	8.60580456489e+225
225.0	0.995	-5.76699634335e+132
226.0	0.9948	-902574246.769
227.0	0.9946	-924649688.997
228.0	0.9944	-946711080.115
229.0	0.9942	4.33810686312e+123
230.0	0.994	-990793340.879
231.0	0.9938	-1012815025.54
232.0	0.9936	-1034824263.56
233.0	0.9934	-1056821357.21
234.0	0.9932	-9.28728236793e+210
235.0	0.993	-1100780419.85
236.0	0.9928	-1122742964.33
237.0	0.9926	-1144694535.93
238.0	0.9924	-1166635414.45
239.0	0.9922	-1.48057572168e+228
240.0	0.992	2.33398273277e+159
241.0	0.9918	5.12945924097e+218
242.0	0.9916	-1254296940.45
