3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	2.67377459853e-05
1.0	1.0002	32438701.1016
2.0	1.0004	64897044.9331
3.0	1.0006	97374997.1126
4.0	1.0008	129872586.878
5.0	1.001	162389797.374
6.0	1.0012	194926642.268
7.0	1.0014	227483125.374
8.0	1.0016	260059247.286
9.0	1.0018	292655013.231
10.0	1.002	325270426.523
11.0	1.0022	357905486.951
12.0	1.0024	390560149.18
13.0	1.0026	423234217.972
14.0	1.0028	455926875.341
15.0	1.003	488635058.488
16.0	1.0032	521348589.317
17.0	1.0034	554037440.056
18.0	1.0036	586627327.512
19.0	1.0038	618973971.368
20.0	1.004	650874070.369
21.0	1.0042	682143207.077
22.0	1.0044	712709038.669
23.0	1.0046	742627058.047
24.0	1.0048	772020160.713
25.0	1.005	801015972.782
26.0	1.0052	829717274.595
27.0	1.0054	858197763.331
28.0	1.0056	886506686.199
29.0	1.0058	914676708.223
30.0	1.006	942727937.941
31.0	1.0062	970668035.06
32.0	1.0064	998498423.754
33.0	1.0066	1026210580.17
34.0	1.0068	1053790654.26
35.0	1.007	1081214098.07
36.0	1.0072	1108451048.16
37.0	1.0074	1135463387.25
38.0	1.0076	1162214091.59
39.0	1.0078	1188666963.53
40.0	1.008	1214796946.82
41.0	1.0082	1240587471.55
42.0	1.0084	1266037143.39
43.0	1.0086	1291153260.47
44.0	1.0088	1315954947.11
45.0	1.009	1340465249.09
46.0	1.0092	1364712691.12
47.0	1.0094	1388724546.0
48.0	1.0096	1412528686.56
49.0	1.0098	1436149177.74
50.0	1.01	1459608817.91
51.0	1.0102	1482926449.31
52.0	1.0104	1506119602.45
53.0	1.0106	1529202565.37
54.0	1.0108	1552188675.75
55.0	1.011	1575088698.25
56.0	1.0112	1597912730.64
57.0	1.0114	1620668806.35
58.0	1.0116	1643364516.93
59.0	1.0118	1666005808.98
60.0	1.012	1688598381.82
61.0	1.0122	1711146631.65
62.0	1.0124	1733654854.57
63.0	1.0126	1756126307.6
64.0	1.0128	1778564249.24
65.0	1.013	1800971104.51
66.0	1.0132	1823349368.49
67.0	1.0134	1845700863.71
68.0	1.0136	1868027521.32
69.0	1.0138	1890330716.85
70.0	1.014	1912611950.91
71.0	1.0142	1934872255.62
72.0	1.0144	1957112802.3
73.0	1.0146	1979334361.01
74.0	1.0148	2001537855.29
75.0	1.015	2023723857.06
76.0	1.0152	2045893101.86
77.0	1.0154	2068046010.55
78.0	1.0156	2090183170.84
79.0	1.0158	2112304886.8
80.0	1.016	2134411628.07
81.0	1.0162	2156503610.75
82.0	1.0164	2178581211.64
83.0	1.0166	2200644580.8
84.0	1.0168	2222694020.4
85.0	1.017	2244729626.02
86.0	1.0172	2266751633.13
87.0	1.0174	2288760086.72
88.0	1.0176	2310755161.64
89.0	1.0178	2332736856.75
90.0	1.018	2354705297.35
91.0	1.0182	2376660446.07
92.0	1.0184	2398602393.94
93.0	1.0186	2420531079.17
94.0	1.0188	2442446573.25
95.0	1.019	2464348801.01
96.0	1.0192	2486237826.57
97.0	1.0194	2508113572.03
98.0	1.0196	2529976105.25
99.0	1.0198	2551825357.49
100.0	1.02	2573661410.53
101.0	1.0198	2535823923.6
102.0	1.0196	2500440333.44
103.0	1.0194	2466157371.51
104.0	1.0192	2432448184.89
105.0	1.019	2399034629.72
106.0	1.0188	2365796429.95
107.0	1.0186	2332662333.29
108.0	1.0184	2299597641.06
109.0	1.0182	2266580483.03
110.0	1.018	2233599452.91
111.0	1.0178	2200647320.58
112.0	1.0176	2167720284.89
113.0	1.0174	2134815923.54
114.0	1.0172	2101932986.74
115.0	1.017	2069070640.23
116.0	1.0168	2036228488.26
117.0	1.0166	2003406221.66
118.0	1.0164	1970603734.8
119.0	1.0162	1937820887.75
120.0	1.016	1905057687.82
121.0	1.0158	1872314073.02
122.0	1.0156	1839590130.96
123.0	1.0154	1806885884.24
124.0	1.0152	1774201555.56
125.0	1.015	1741537362.87
126.0	1.0148	1708893873.57
127.0	1.0146	1676271797.59
128.0	1.0144	1643672396.56
129.0	1.0142	1611097037.32
130.0	1.014	1578547510.58
131.0	1.0138	1546025231.02
132.0	1.0136	1513531878.81
133.0	1.0134	1481068757.91
134.0	1.0132	1448638553.66
135.0	1.013	1416246647.22
136.0	1.0128	1383907037.43
137.0	1.0126	1351650389.08
138.0	1.0124	1319536503.54
139.0	1.0122	1287659942.75
140.0	1.012	1256137806.23
141.0	1.0118	1225071988.42
142.0	1.0116	1194519602.95
143.0	1.0114	1164481792.97
144.0	1.0112	1134915508.43
145.0	1.011	1105751397.23
146.0	1.0108	1076914182.59
147.0	1.0106	1048333847.35
148.0	1.0104	1019955027.82
149.0	1.0102	991736204.553
150.0	1.01	963648182.831
151.0	1.0098	935668109.801
152.0	1.0096	907778397.23
153.0	1.0094	879964201.021
154.0	1.0092	852214468.015
155.0	1.009	824520876.266
156.0	1.0088	796878324.088
157.0	1.0086	769283772.58
158.0	1.0084	741736284.682
159.0	1.0082	714236053.656
160.0	1.008	686784430.192
161.0	1.0078	659382965.54
162.0	1.0076	632033404.625
163.0	1.0074	604736972.628
164.0	1.0072	577494808.012
165.0	1.007	550307590.123
166.0	1.0068	523176304.461
167.0	1.0066	496102054.471
168.0	1.0064	469086918.17
169.0	1.0062	442133663.38
170.0	1.006	415246482.544
171.0	1.0058	388430927.29
172.0	1.0056	361694871.733
173.0	1.0054	335048508.03
174.0	1.0052	308504676.153
175.0	1.005	282077983.892
176.0	1.0048	255803563.682
177.0	1.0046	229665737.325
178.0	1.0044	203684516.25
179.0	1.0042	177870022.611
180.0	1.004	152229328.646
181.0	1.0038	126784950.352
182.0	1.0036	101516938.489
183.0	1.0034	76430148.2062
184.0	1.0032	51521125.4882
185.0	1.003	26791534.9569
186.0	1.0028	2227217.10669
187.0	1.0026	-22179022.6861
188.0	1.0024	-46437646.6585
189.0	1.0022	-70559757.274
190.0	1.002	-94555327.7134
191.0	1.0018	-118432740.638
192.0	1.0016	-142202543.697
193.0	1.0014	-165874347.092
194.0	1.0012	-189455294.556
195.0	1.001	-212955546.131
196.0	1.0008	-236373104.732
197.0	1.0006	-259717208.306
198.0	1.0004	-282991903.012
199.0	1.0002	-306204340.882
200.0	1.0	-329354551.795
201.0	0.9998	-352452929.345
202.0	0.9996	-375494736.762
203.0	0.9994	-398486116.649
204.0	0.9992	-421429213.228
205.0	0.999	-444329785.39
206.0	0.9988	-467186401.391
207.0	0.9986	-490006261.918
208.0	0.9984	-512787495.884
209.0	0.9982	-535536238.8
210.0	0.998	-558251266.65
211.0	0.9978	-580937303.18
212.0	0.9976	-603593854.716
213.0	0.9974	-626224503.806
214.0	0.9972	-648829312.549
215.0	0.997	-671410996.407
216.0	0.9968	-693969964.157
217.0	0.9966	-716508290.105
218.0	0.9964	-739026572.257
219.0	0.9962	-761526427.914
220.0	0.996	-784008550.662
221.0	0.9958	-806474233.474
222.0	0.9956	-828924199.436
